WP_011013751.1 WP_011013751.1 100.000 225 1.41e-166 455 WP_000865689.1
WP_011013752.1 WP_011013752.1 100.000 344 0.0 689 WP_000655045.1
WP_011013757.1 WP_011013757.1 100.000 506 0.0 1027 WP_000073428.1
WP_011013761.1 WP_011013761.1 100.000 523 0.0 1052 WP_000065723.1
WP_011013781.1 WP_011013781.1 100.000 251 0.0 522 WP_000341106.1
WP_011013781.1 WP_011013781.1 100.000 251 0.0 522 WP_000446975.1
WP_011013781.1 WP_011013781.1 100.000 251 0.0 522 WP_001821797.1
WP_011013783.1 WP_011013783.1 100.000 239 4.13e-178 485 WP_000356590.1
WP_011013784.1 WP_011013784.1 100.000 299 0.0 597 WP_000694504.1
WP_011013803.1 WP_011013803.1 100.000 342 0.0 655 WP_001180357.1
WP_011013804.1 WP_011013804.1 100.000 331 0.0 634 WP_001193674.1
WP_011013804.1 WP_011013804.1 100.000 331 0.0 634 WP_001244687.1
WP_011013805.1 WP_011013805.1 100.000 350 0.0 701 WP_000790743.1
WP_011013808.1 WP_011013808.1 100.000 345 0.0 711 WP_000165444.1
WP_011013815.1 WP_011013815.1 100.000 469 0.0 941 WP_000036793.1
WP_011013816.1 WP_011013816.1 100.000 1140 0.0 2312 WP_000488675.1
WP_011013836.1 WP_011013836.1 100.000 387 0.0 793 WP_000099054.1
WP_011013847.1 WP_011013847.1 100.000 278 0.0 551 WP_000730476.1
WP_011013847.1 WP_011013847.1 100.000 278 0.0 551 WP_000797961.1
WP_011013847.1 WP_011013847.1 100.000 278 0.0 551 WP_001065636.1
WP_011013847.1 WP_011013847.1 100.000 278 0.0 551 WP_001075101.1
WP_011013850.1 WP_011013850.1 100.000 424 0.0 857 WP_000738763.1
WP_011013851.1 WP_011013851.1 100.000 332 0.0 679 WP_001289686.1
WP_011013867.1 WP_011013867.1 100.000 226 1.41e-166 455 WP_000166475.1
WP_011013867.1 WP_011013867.1 100.000 226 1.41e-166 455 WP_000518018.1
WP_011013867.1 WP_011013867.1 100.000 226 1.41e-166 455 WP_000722076.1
WP_011013871.1 WP_011013871.1 100.000 845 0.0 1730 WP_000489782.1
WP_011013871.1 WP_011013871.1 100.000 845 0.0 1730 WP_001274091.1
WP_011013873.1 WP_011013873.1 100.000 430 0.0 864 WP_001808726.1
WP_011013880.1 WP_011013880.1 100.000 1070 0.0 2176 WP_000767212.1
WP_011013885.1 WP_011013885.1 100.000 350 0.0 703 WP_000727277.1
WP_011013889.1 WP_011013889.1 100.000 200 2.01e-145 399 WP_000689945.1
WP_011013898.1 WP_011013898.1 100.000 260 0.0 515 WP_000444041.1
WP_011013903.1 WP_011013903.1 100.000 306 0.0 623 WP_000858264.1
WP_011013906.1 WP_011013906.1 100.000 251 0.0 515 WP_000764303.1
WP_011013907.1 WP_011013907.1 100.000 387 0.0 795 WP_000366370.1
WP_011013915.1 WP_011013915.1 100.000 484 0.0 967 WP_001017398.1
WP_011013915.1 WP_011013915.1 100.000 484 0.0 967 WP_001173353.1
WP_011013920.1 WP_011013920.1 100.000 2969 0.0 5986 WP_000167622.1
WP_011013924.1 WP_011013924.1 100.000 152 4.12e-112 311 WP_000162484.1
WP_011013928.1 WP_011013928.1 100.000 540 0.0 1107 WP_000018264.1
WP_011013929.1 WP_011013929.1 100.000 763 0.0 1566 WP_000992862.1
WP_011013935.1 WP_011013935.1 100.000 520 0.0 1064 WP_000167081.1
WP_011013938.1 WP_011013938.1 100.000 101 2.41e-71 204 WP_001085703.1
WP_011013940.1 WP_011013940.1 100.000 232 2.16e-170 465 WP_000548959.1
WP_011013940.1 WP_011013940.1 100.000 232 2.16e-170 465 WP_001024077.1
WP_011013941.1 WP_011013941.1 100.000 455 0.0 902 WP_000594671.1
WP_011013942.1 WP_011013942.1 100.000 441 0.0 869 WP_000681597.1
WP_011013943.1 WP_011013943.1 100.000 135 4.32e-94 264 WP_000916792.1
WP_011013945.1 WP_011013945.1 100.000 190 6.71e-140 384 WP_000834312.1
WP_011013946.1 WP_011013946.1 100.000 400 0.0 772 WP_000744897.1
WP_011013950.1 WP_011013950.1 100.000 282 0.0 567 WP_001166880.1
WP_011013965.1 WP_011013965.1 100.000 277 0.0 566 WP_000575607.1
WP_011013966.1 WP_011013966.1 100.000 293 0.0 589 WP_001216856.1
WP_011013982.1 WP_011013982.1 100.000 549 0.0 1131 WP_001025429.1
WP_011013983.1 WP_011013983.1 100.000 359 0.0 700 WP_000662293.1
WP_011013985.1 WP_011013985.1 100.000 233 1.21e-170 466 WP_000062224.1
WP_011013986.1 WP_011013986.1 100.000 204 5.20e-152 416 WP_000163932.1
WP_011013987.1 WP_011013987.1 100.000 341 0.0 678 WP_000857427.1
WP_011013993.1 WP_011013993.1 100.000 485 0.0 970 WP_000064406.1
WP_011013998.1 WP_011013998.1 100.000 419 0.0 845 WP_000893503.1
WP_011014000.1 WP_011014000.1 100.000 466 0.0 923 WP_000173753.1
WP_011014000.1 WP_011014000.1 100.000 466 0.0 923 WP_000590970.1
WP_011014010.1 WP_011014010.1 100.000 1214 0.0 2471 WP_000258094.1
WP_011014010.1 WP_011014010.1 100.000 1214 0.0 2471 WP_000867616.1
WP_011014011.1 WP_011014011.1 100.000 656 0.0 1334 WP_000022572.1
WP_011014011.1 WP_011014011.1 100.000 656 0.0 1334 WP_000506419.1
WP_011014011.1 WP_011014011.1 100.000 656 0.0 1334 WP_000828844.1
WP_011014011.1 WP_011014011.1 100.000 656 0.0 1334 WP_000859866.1
WP_011014011.1 WP_011014011.1 100.000 656 0.0 1334 WP_001180176.1
WP_011014012.1 WP_011014012.1 100.000 577 0.0 1159 WP_000601684.1
WP_011014012.1 WP_011014012.1 100.000 577 0.0 1159 WP_000908145.1
WP_011014025.1 WP_011014025.1 100.000 63 1.37e-44 133 WP_001256250.1
WP_011014026.1 WP_011014026.1 100.000 331 0.0 678 WP_000222616.1
WP_011014029.1 WP_011014029.1 100.000 174 7.91e-127 350 WP_000818763.1
WP_011014031.1 WP_011014031.1 100.000 366 0.0 748 WP_000232209.1
WP_011014031.1 WP_011014031.1 100.000 366 0.0 748 WP_000864060.1
WP_011014034.1 WP_011014034.1 100.000 323 0.0 659 WP_000180487.1
WP_011014055.1 WP_011014055.1 100.000 417 0.0 827 WP_000417464.1
WP_011014057.1 WP_011014057.1 100.000 490 0.0 979 WP_000435455.1
WP_011014057.1 WP_011014057.1 100.000 490 0.0 979 WP_000489836.1
WP_011014061.1 WP_011014061.1 100.000 361 0.0 723 WP_001218714.1
WP_011014065.1 WP_011014065.1 100.000 185 8.87e-138 379 WP_000167117.1
WP_011014065.1 WP_011014065.1 100.000 185 8.87e-138 379 WP_001142146.1
WP_011014089.1 WP_011014089.1 100.000 547 0.0 1105 WP_001279139.1
WP_011014093.1 WP_011014093.1 100.000 436 0.0 907 WP_000436243.1
WP_011014093.1 WP_011014093.1 100.000 436 0.0 907 WP_000436393.1
WP_011014093.1 WP_011014093.1 100.000 436 0.0 907 WP_000436399.1
WP_011014093.1 WP_011014093.1 100.000 436 0.0 907 WP_000436400.1
WP_011014093.1 WP_011014093.1 100.000 436 0.0 907 WP_000436413.1
WP_011014093.1 WP_011014093.1 100.000 436 0.0 907 WP_409202193.1
WP_011014094.1 WP_011014094.1 100.000 358 0.0 722 WP_000638907.1
WP_011014094.1 WP_011014094.1 100.000 358 0.0 722 WP_000639669.1
WP_011014095.1 WP_011014095.1 100.000 279 0.0 556 WP_000022748.1
WP_011014101.1 WP_011014101.1 100.000 352 0.0 723 WP_000873990.1
WP_011014105.1 WP_011014105.1 100.000 251 2.15e-180 492 WP_001148096.1
WP_011014121.1 WP_011014121.1 100.000 637 0.0 1291 WP_000164110.1
WP_011014130.1 WP_011014130.1 100.000 288 0.0 577 WP_001095517.1
WP_011014133.1 WP_011014133.1 100.000 409 0.0 836 WP_000687067.1
WP_011014133.1 WP_011014133.1 100.000 409 0.0 836 WP_000787276.1
WP_011014139.1 WP_011014139.1 100.000 1247 0.0 2511 WP_078064020.1
WP_011014139.1 WP_011014139.1 100.000 1247 0.0 2511 WP_307772067.1
WP_011014148.1 WP_011014148.1 100.000 745 0.0 1514 WP_000108201.1
WP_011014154.1 WP_011014154.1 100.000 518 0.0 1007 WP_000288029.1
WP_011014154.1 WP_011014154.1 100.000 518 0.0 1007 WP_000681716.1
WP_011014161.1 WP_011014161.1 100.000 732 0.0 1455 WP_000011009.1
WP_011014161.1 WP_011014161.1 100.000 732 0.0 1455 WP_000671113.1
WP_011014168.1 WP_011014168.1 100.000 1034 0.0 2123 WP_001096229.1
WP_011014177.1 WP_011014177.1 100.000 210 1.23e-157 431 WP_000171676.1
WP_011014179.1 WP_011014179.1 100.000 550 0.0 1117 WP_001092737.1
WP_011014180.1 WP_011014180.1 100.000 445 0.0 902 WP_000856519.1
WP_011014183.1 WP_011014183.1 100.000 309 0.0 618 WP_000692438.1
WP_011014192.1 WP_011014192.1 100.000 467 0.0 936 WP_000390039.1
WP_011014198.1 WP_011014198.1 100.000 279 0.0 560 WP_000761894.1
WP_011014201.1 WP_011014201.1 100.000 188 2.18e-136 375 WP_000558554.1
WP_011014202.1 WP_011014202.1 100.000 547 0.0 1102 WP_000111248.1
WP_011014202.1 WP_011014202.1 100.000 547 0.0 1102 WP_000996639.1
WP_011014203.1 WP_011014203.1 100.000 325 0.0 662 WP_000301212.1
WP_011014204.1 WP_011014204.1 100.000 483 0.0 978 WP_000094354.1
WP_011014204.1 WP_011014204.1 100.000 483 0.0 978 WP_000191781.1
WP_011014211.1 WP_011014211.1 100.000 256 0.0 501 WP_000182964.1
WP_011014211.1 WP_011014211.1 100.000 256 0.0 501 WP_001813866.1
WP_011014214.1 WP_011014214.1 100.000 731 0.0 1511 WP_000370260.1
WP_011014227.1 WP_011014227.1 100.000 680 0.0 1388 WP_001042585.1
WP_011014228.1 WP_011014228.1 100.000 497 0.0 1011 WP_000143747.1
WP_011014232.1 WP_011014232.1 100.000 369 0.0 744 WP_000990607.1
WP_011014233.1 WP_011014233.1 100.000 524 0.0 1042 WP_000584880.1
WP_011014236.1 WP_011014236.1 100.000 123 7.60e-89 250 WP_000912114.1
WP_011014238.1 WP_011014238.1 100.000 501 0.0 1019 WP_001008681.1
WP_011014239.1 WP_011014239.1 100.000 361 0.0 740 WP_001269469.1
WP_011014245.1 WP_011014245.1 100.000 533 0.0 1072 WP_001168885.1
WP_011014246.1 WP_011014246.1 100.000 626 0.0 1278 WP_000411764.1
WP_011014254.1 WP_011014254.1 100.000 318 0.0 632 WP_000645106.1
WP_011014265.1 WP_011014265.1 100.000 71 7.43e-49 145 WP_001207345.1
WP_011014275.1 WP_011014275.1 100.000 795 0.0 1648 WP_000950154.1
WP_011014282.1 WP_011014282.1 100.000 197 5.85e-148 405 WP_000929153.1
WP_011014285.1 WP_011014285.1 100.000 360 0.0 733 WP_000814631.1
WP_011014288.1 WP_011014288.1 100.000 249 0.0 507 WP_000401326.1
WP_011014290.1 WP_011014290.1 100.000 707 0.0 1437 WP_001048775.1
WP_011014291.1 WP_011014291.1 100.000 334 0.0 674 WP_000837349.1
WP_011014291.1 WP_011014291.1 100.000 334 0.0 674 WP_001038481.1
WP_011014292.1 WP_011014292.1 100.000 326 0.0 649 WP_000954115.1
WP_011014298.1 WP_011014298.1 100.000 880 0.0 1790 WP_001808750.1
WP_011014302.1 WP_011014302.1 100.000 259 0.0 539 WP_001287230.1
WP_011014303.1 WP_011014303.1 100.000 486 0.0 972 WP_000359134.1
WP_011014303.1 WP_011014303.1 100.000 486 0.0 972 WP_000689596.1
WP_011014305.1 WP_011014305.1 100.000 200 1.03e-141 390 WP_000516207.1
WP_011014311.1 WP_011014311.1 100.000 346 0.0 706 WP_000212522.1
WP_011014311.1 WP_011014311.1 100.000 346 0.0 706 WP_000412453.1
WP_011014319.1 WP_011014319.1 100.000 949 0.0 1939 WP_001152899.1
WP_011014321.1 WP_011014321.1 100.000 189 4.95e-139 382 WP_000848180.1
WP_011014325.1 WP_011014325.1 100.000 278 0.0 561 WP_001192007.1
WP_011014326.1 WP_011014326.1 100.000 438 0.0 893 WP_000455420.1
WP_011014330.1 WP_011014330.1 100.000 835 0.0 1687 WP_000578285.1
WP_011014330.1 WP_011014330.1 100.000 835 0.0 1687 WP_000961511.1
WP_011014335.1 WP_011014335.1 100.000 319 0.0 659 WP_000185363.1
WP_011014341.1 WP_011014341.1 100.000 420 0.0 862 WP_000546887.1
WP_011014345.1 WP_011014345.1 100.000 320 0.0 635 WP_000799053.1
WP_011014346.1 WP_011014346.1 100.000 593 0.0 1178 WP_000923575.1
WP_011014349.1 WP_011014349.1 100.000 223 2.27e-165 451 WP_000393812.1
WP_011014350.1 WP_011014350.1 100.000 304 0.0 612 WP_000651177.1
WP_011014354.1 WP_011014354.1 100.000 187 5.92e-137 377 WP_000835656.1
WP_011014356.1 WP_011014356.1 100.000 192 1.75e-138 381 WP_000105310.1
WP_011014362.1 WP_011014362.1 100.000 581 0.0 1155 WP_000136224.1
WP_011014364.1 WP_011014364.1 100.000 516 0.0 1019 WP_000421646.1
WP_011014376.1 WP_011014376.1 100.000 291 0.0 575 WP_000926537.1
WP_011014382.1 WP_011014382.1 100.000 763 0.0 1550 WP_000221747.1
WP_011014382.1 WP_011014382.1 100.000 763 0.0 1550 WP_000397211.1
WP_011014383.1 WP_011014383.1 100.000 268 0.0 528 WP_000202452.1
WP_011014383.1 WP_011014383.1 100.000 268 0.0 528 WP_001155185.1
WP_011014398.1 WP_011014398.1 100.000 379 0.0 765 WP_000040908.1
WP_011014420.1 WP_011014420.1 100.000 371 0.0 749 WP_000210693.1
WP_011014420.1 WP_011014420.1 100.000 371 0.0 749 WP_000255160.1
WP_011014431.1 WP_011014431.1 100.000 432 0.0 869 WP_001808444.1
WP_011014434.1 WP_011014434.1 100.000 370 0.0 768 WP_000709208.1
WP_011014439.1 WP_011014439.1 100.000 892 0.0 1800 WP_000032460.1
WP_011014439.1 WP_011014439.1 100.000 892 0.0 1800 WP_000360054.1
WP_011014441.1 WP_011014441.1 100.000 80 9.60e-57 165 WP_001042526.1
WP_011014443.1 WP_011014443.1 100.000 543 0.0 1102 WP_000522098.1
WP_011014447.1 WP_011014447.1 100.000 421 0.0 867 WP_000887725.1
WP_011014448.1 WP_011014448.1 100.000 392 0.0 797 WP_000196404.1
WP_011014450.1 WP_011014450.1 100.000 340 0.0 690 WP_001055978.1
WP_011014457.1 WP_011014457.1 100.000 514 0.0 1059 WP_000096161.1
WP_011014465.1 WP_011014465.1 100.000 919 0.0 1877 WP_000058203.1
WP_011014466.1 WP_011014466.1 100.000 259 0.0 521 WP_000087897.1
WP_011014467.1 WP_011014467.1 100.000 341 0.0 682 WP_001231105.1
WP_011014468.1 WP_011014468.1 100.000 696 0.0 1422 WP_001061130.1
WP_011014470.1 WP_011014470.1 100.000 211 3.77e-155 425 WP_000493842.1
WP_011014471.1 WP_011014471.1 100.000 328 0.0 662 WP_001284098.1
WP_011014472.1 WP_011014472.1 100.000 219 2.25e-163 446 WP_000085026.1
WP_011014472.1 WP_011014472.1 100.000 219 2.25e-163 446 WP_000086494.1
WP_011014475.1 WP_011014475.1 100.000 420 0.0 850 WP_000358739.1
WP_011014475.1 WP_011014475.1 100.000 420 0.0 850 WP_000699501.1
WP_011014475.1 WP_011014475.1 100.000 420 0.0 850 WP_001284128.1
WP_011014478.1 WP_011014478.1 100.000 393 0.0 805 WP_000166701.1
WP_011014479.1 WP_011014479.1 100.000 447 0.0 917 WP_000924508.1
WP_011014484.1 WP_011014484.1 100.000 227 2.72e-161 441 WP_000203654.1
WP_011014485.1 WP_011014485.1 100.000 363 0.0 724 WP_001042856.1
WP_011014486.1 WP_011014486.1 100.000 365 0.0 740 WP_000702172.1
WP_011014487.1 WP_011014487.1 100.000 190 4.42e-140 385 WP_001151389.1
WP_011014494.1 WP_011014494.1 100.000 389 0.0 792 WP_001291663.1
WP_011014495.1 WP_011014495.1 100.000 182 1.11e-131 363 WP_001808830.1
WP_011014496.1 WP_011014496.1 100.000 888 0.0 1825 WP_000811773.1
WP_011014498.1 WP_011014498.1 100.000 608 0.0 1242 WP_000167151.1
WP_011014498.1 WP_011014498.1 100.000 608 0.0 1242 WP_000830893.1
WP_011014507.1 WP_011014507.1 100.000 449 0.0 915 WP_000500038.1
WP_011014507.1 WP_011014507.1 100.000 449 0.0 915 WP_000838912.1
WP_011014509.1 WP_011014509.1 100.000 429 0.0 871 WP_000775862.1
WP_011014510.1 WP_011014510.1 100.000 213 7.70e-161 439 WP_000690854.1
WP_011014514.1 WP_011014514.1 100.000 185 5.13e-132 364 WP_001049323.1
WP_011014520.1 WP_011014520.1 100.000 251 0.0 511 WP_000532876.1
WP_011014525.1 WP_011014525.1 100.000 686 0.0 1425 WP_000608356.1
WP_011014584.1 WP_011014584.1 100.000 620 0.0 1276 WP_001855317.1
WP_011014734.1 WP_011014734.1 100.000 144 9.67e-104 289 WP_000706421.1
WP_011014741.1 WP_011014741.1 100.000 636 0.0 1291 WP_000448724.1
WP_011014742.1 WP_011014742.1 100.000 412 0.0 828 WP_000914584.1
WP_011014742.1 WP_011014742.1 100.000 412 0.0 828 WP_001050309.1
WP_011014744.1 WP_011014744.1 100.000 149 2.20e-105 294 WP_000701992.1
WP_011014751.1 WP_011014751.1 100.000 509 0.0 1028 WP_001809884.1
WP_011014754.1 WP_011014754.1 100.000 329 0.0 672 WP_000167851.1
WP_011014754.1 WP_011014754.1 100.000 329 0.0 672 WP_000996560.1
WP_011014754.1 WP_011014754.1 100.000 329 0.0 672 WP_001156518.1
WP_011014761.1 WP_011014761.1 100.000 259 0.0 521 WP_000588550.1
WP_011014761.1 WP_011014761.1 100.000 259 0.0 521 WP_000824975.1
WP_011014761.1 WP_011014761.1 100.000 259 0.0 521 WP_000917601.1
WP_011014761.1 WP_011014761.1 100.000 259 0.0 521 WP_000920667.1
WP_011014765.1 WP_011014765.1 100.000 330 0.0 650 WP_000604264.1
WP_011014765.1 WP_011014765.1 100.000 330 0.0 650 WP_000640786.1
WP_011014766.1 WP_011014766.1 100.000 688 0.0 1362 WP_000402984.1
WP_011014766.1 WP_011014766.1 100.000 688 0.0 1362 WP_000701427.1
WP_011014766.1 WP_011014766.1 100.000 688 0.0 1362 WP_000706301.1
WP_011014766.1 WP_011014766.1 100.000 688 0.0 1362 WP_000912151.1
WP_011014768.1 WP_011014768.1 100.000 429 0.0 835 WP_001813450.1
WP_011014773.1 WP_011014773.1 100.000 301 0.0 610 WP_000850193.1
WP_011014779.1 WP_011014779.1 100.000 295 0.0 601 WP_000759187.1
WP_011014779.1 WP_011014779.1 100.000 295 0.0 601 WP_223200759.1
WP_011014781.1 WP_011014781.1 100.000 273 0.0 549 WP_000443880.1
WP_011014781.1 WP_011014781.1 100.000 273 0.0 549 WP_001227315.1
WP_011014782.1 WP_011014782.1 100.000 215 5.24e-155 424 WP_000705102.1
WP_011014786.1 WP_011014786.1 100.000 172 4.74e-125 345 WP_000642718.1
WP_011014790.1 WP_011014790.1 100.000 959 0.0 1928 WP_277592615.1
WP_011014791.1 WP_011014791.1 100.000 718 0.0 1467 WP_000065637.1
WP_011014791.1 WP_011014791.1 100.000 718 0.0 1467 WP_000331980.1
WP_011014792.1 WP_011014792.1 100.000 301 0.0 595 WP_000121646.1
WP_011014794.1 WP_011014794.1 100.000 248 0.0 499 WP_000027902.1
WP_011014796.1 WP_011014796.1 100.000 753 0.0 1526 WP_001001626.1
WP_011014796.1 WP_011014796.1 100.000 753 0.0 1526 WP_001827240.1
WP_011014798.1 WP_011014798.1 100.000 341 0.0 696 WP_000587447.1
WP_011014799.1 WP_011014799.1 100.000 297 0.0 599 WP_001013240.1
WP_011014801.1 WP_011014801.1 100.000 332 0.0 669 WP_000401779.1
WP_011014802.1 WP_011014802.1 100.000 1004 0.0 1970 WP_000039196.1
WP_011014806.1 WP_011014806.1 100.000 534 0.0 1080 WP_000742235.1
WP_011014807.1 WP_011014807.1 100.000 577 0.0 1172 WP_000159554.1
WP_011014807.1 WP_011014807.1 100.000 577 0.0 1172 WP_000510412.1
WP_011014816.1 WP_011014816.1 100.000 465 0.0 952 WP_001209570.1
WP_011014824.1 WP_011014824.1 100.000 404 0.0 809 WP_000900658.1
WP_011014829.1 WP_011014829.1 100.000 185 1.03e-135 373 WP_001262223.1
WP_011014830.1 WP_011014830.1 100.000 275 0.0 542 WP_000808063.1
WP_011014831.1 WP_011014831.1 100.000 272 0.0 556 WP_000268465.1
WP_011014833.1 WP_011014833.1 100.000 315 0.0 646 WP_000444456.1
WP_011014833.1 WP_011014833.1 100.000 315 0.0 646 WP_000817881.1
WP_011014833.1 WP_011014833.1 100.000 315 0.0 646 WP_061631657.1
WP_011014836.1 WP_011014836.1 100.000 262 0.0 537 WP_001820908.1
WP_011014838.1 WP_011014838.1 100.000 113 1.43e-78 223 WP_001068669.1
WP_011014839.1 WP_011014839.1 100.000 221 6.40e-161 440 WP_000468583.1
WP_011014839.1 WP_011014839.1 100.000 221 6.40e-161 440 WP_001078223.1
WP_011014840.1 WP_011014840.1 100.000 358 0.0 721 WP_078064025.1
WP_011014841.1 WP_011014841.1 100.000 758 0.0 1529 WP_000387344.1
WP_011014843.1 WP_011014843.1 100.000 417 0.0 849 WP_000610745.1
WP_011014845.1 WP_011014845.1 100.000 292 0.0 585 WP_000686921.1
WP_011014847.1 WP_011014847.1 100.000 171 1.19e-121 337 WP_001105907.1
WP_011014848.1 WP_011014848.1 100.000 165 1.72e-115 320 WP_000268761.1
WP_011014850.1 WP_011014850.1 100.000 292 0.0 588 WP_001235281.1
WP_011014850.1 WP_011014850.1 100.000 292 0.0 588 WP_001240791.1
WP_011014851.1 WP_011014851.1 100.000 547 0.0 1088 WP_000863628.1
WP_011014855.1 WP_011014855.1 100.000 582 0.0 1110 WP_000522333.1
WP_011014857.1 WP_011014857.1 100.000 1155 0.0 2289 WP_000280892.1
WP_011014868.1 WP_011014868.1 100.000 421 0.0 872 WP_000886114.1
WP_011014872.1 WP_011014872.1 100.000 300 0.0 616 WP_000220734.1
WP_011014873.1 WP_011014873.1 100.000 475 0.0 957 WP_001042809.1
WP_011014874.1 WP_011014874.1 100.000 316 0.0 634 WP_000886660.1
WP_011014884.1 WP_011014884.1 100.000 191 2.04e-142 391 WP_000181689.1
WP_011014888.1 WP_011014888.1 100.000 337 0.0 671 WP_000241734.1
WP_011014888.1 WP_011014888.1 100.000 337 0.0 671 WP_000915884.1
WP_011014896.1 WP_011014896.1 100.000 348 0.0 713 WP_000229772.1
WP_011014898.1 WP_011014898.1 100.000 217 3.44e-164 448 WP_000395742.1
WP_011014905.1 WP_011014905.1 100.000 295 0.0 597 WP_000185879.1
WP_011014910.1 WP_011014910.1 100.000 550 0.0 1100 WP_000889924.1
WP_011014912.1 WP_011014912.1 100.000 467 0.0 944 WP_000904591.1
WP_011014914.1 WP_011014914.1 100.000 334 0.0 655 WP_000274791.1
WP_011014914.1 WP_011014914.1 100.000 334 0.0 655 WP_000659547.1
WP_011014914.1 WP_011014914.1 100.000 334 0.0 655 WP_001022629.1
WP_011014916.1 WP_011014916.1 100.000 1054 0.0 2164 WP_000768087.1
WP_011014918.1 WP_011014918.1 100.000 234 3.29e-175 477 WP_001101082.1
WP_011014920.1 WP_011014920.1 100.000 442 0.0 875 WP_000144280.1
WP_011014922.1 WP_011014922.1 100.000 550 0.0 1107 WP_000703352.1
WP_011014922.1 WP_011014922.1 100.000 550 0.0 1107 WP_000830659.1
WP_011014923.1 WP_011014923.1 100.000 472 0.0 946 WP_000863037.1
WP_011014924.1 WP_011014924.1 100.000 366 0.0 727 WP_000470785.1
WP_011014925.1 WP_011014925.1 100.000 514 0.0 1033 WP_000778692.1
WP_011014926.1 WP_011014926.1 100.000 651 0.0 1316 WP_000872275.1
WP_011014926.1 WP_011014926.1 100.000 651 0.0 1316 WP_001829432.1
WP_011014930.1 WP_011014930.1 100.000 326 0.0 664 WP_000089968.1
WP_011014942.1 WP_011014942.1 100.000 323 0.0 654 WP_000150718.1
WP_011014942.1 WP_011014942.1 100.000 323 0.0 654 WP_000222983.1
WP_011014942.1 WP_011014942.1 100.000 323 0.0 654 WP_000628994.1
WP_011014942.1 WP_011014942.1 100.000 323 0.0 654 WP_000691261.1
WP_011014956.1 WP_011014956.1 100.000 367 0.0 760 WP_000219018.1
WP_011014958.1 WP_011014958.1 100.000 675 0.0 1311 WP_000752705.1
WP_011014958.1 WP_011014958.1 100.000 675 0.0 1311 WP_001162908.1
WP_011014964.1 WP_011014964.1 100.000 481 0.0 985 WP_000177121.1
WP_011014977.1 WP_011014977.1 100.000 380 0.0 773 WP_000881169.1
WP_011015000.1 WP_011015000.1 100.000 623 0.0 1268 WP_000334262.1
WP_011015010.1 WP_011015010.1 100.000 243 0.0 502 WP_000466719.1
WP_011015011.1 WP_011015011.1 100.000 305 0.0 614 WP_000143265.1
WP_011015012.1 WP_011015012.1 100.000 196 1.69e-144 396 WP_000275161.1
WP_011015014.1 WP_011015014.1 100.000 241 3.53e-173 473 WP_001188203.1
WP_011015017.1 WP_011015017.1 100.000 380 0.0 779 WP_001170072.1
WP_011015020.1 WP_011015020.1 100.000 621 0.0 1264 WP_000657820.1
WP_011015029.1 WP_011015029.1 100.000 368 0.0 754 WP_000521384.1
WP_011015030.1 WP_011015030.1 100.000 426 0.0 827 WP_001074656.1
WP_011015037.1 WP_011015037.1 100.000 503 0.0 1025 WP_000748873.1
WP_011015037.1 WP_011015037.1 100.000 503 0.0 1025 WP_000842584.1
WP_011015054.1 WP_011015054.1 100.000 615 0.0 1266 WP_001047212.1
WP_011015060.1 WP_011015060.1 100.000 274 0.0 555 WP_000161399.1
WP_011015060.1 WP_011015060.1 100.000 274 0.0 555 WP_000762061.1
WP_011015061.1 WP_011015061.1 100.000 218 1.38e-165 451 WP_000151313.1
WP_011015063.1 WP_011015063.1 100.000 369 0.0 738 WP_000875746.1
WP_011015064.1 WP_011015064.1 100.000 501 0.0 1005 WP_000061641.1
WP_011015065.1 WP_011015065.1 100.000 659 0.0 1320 WP_001194489.1
WP_011015071.1 WP_011015071.1 100.000 436 0.0 907 WP_000436195.1
WP_011015075.1 WP_011015075.1 100.000 903 0.0 1854 WP_000032175.1
WP_011015075.1 WP_011015075.1 100.000 903 0.0 1854 WP_001291370.1
WP_011015085.1 WP_011015085.1 100.000 426 0.0 858 WP_000106346.1
WP_011015108.1 WP_011015108.1 100.000 867 0.0 1778 WP_001149111.1
WP_011015126.1 WP_011015126.1 100.000 246 0.0 499 WP_000004139.1
WP_011015127.1 WP_011015127.1 100.000 386 0.0 796 WP_000031963.1
WP_011015137.1 WP_011015137.1 100.000 304 0.0 612 WP_000806561.1
WP_011015140.1 WP_011015140.1 100.000 376 0.0 764 WP_000229961.1
WP_011015166.1 WP_011015166.1 100.000 135 9.34e-97 271 WP_000635008.1
WP_011015170.1 WP_011015170.1 100.000 2996 0.0 6015 WP_000774063.1
WP_011015172.1 WP_011015172.1 100.000 206 1.40e-151 415 WP_371258104.1
WP_011015179.1 WP_011015179.1 100.000 284 0.0 573 WP_000370376.1
WP_011015184.1 WP_011015184.1 100.000 446 0.0 902 WP_000283118.1
WP_011015189.1 WP_011015189.1 100.000 334 0.0 682 WP_000451370.1
WP_011015194.1 WP_011015194.1 100.000 277 0.0 566 WP_000058033.1
WP_011015212.1 WP_011015212.1 100.000 418 0.0 851 WP_000358028.1
WP_011015212.1 WP_011015212.1 100.000 418 0.0 851 WP_001227083.1
WP_011015220.1 WP_011015220.1 100.000 244 0.0 498 WP_000946463.1
WP_011015220.1 WP_011015220.1 100.000 244 0.0 498 WP_001245781.1
WP_011015221.1 WP_011015221.1 100.000 257 0.0 530 WP_000109217.1
