WP_003862692.1	WP_011013807.1	30.357	56	1.45e-06	39.7
WP_003862769.1	WP_003862769.1	100.000	454	0.0	939
WP_003862775.1	WP_003862775.1	100.000	433	0.0	865
WP_003862775.1	WP_011013696.1	28.295	258	9.06e-21	90.1
WP_003862775.1	WP_011014121.1	36.145	166	1.51e-09	56.2
WP_003862775.1	WP_011014802.1	32.022	178	1.54e-08	53.1
WP_003862775.1	WP_011015054.1	29.333	150	1.62e-08	53.1
WP_003862850.1	WP_003862850.1	100.000	184	7.29e-132	363
WP_003862858.1	WP_003862858.1	100.000	88	4.02e-59	172
WP_003862858.1	WP_011014201.1	69.444	36	1.63e-14	62.0
WP_003862874.1	WP_003862874.1	100.000	397	0.0	808
WP_003862889.1	WP_003862889.1	100.000	398	0.0	778
WP_003862889.1	WP_003859734.1	31.387	137	3.45e-16	76.6
WP_003862889.1	WP_041625642.1	37.500	168	2.79e-15	73.6
WP_003862889.1	WP_011014147.1	33.088	136	1.72e-14	71.2
WP_003862889.1	WP_003854772.1	27.160	162	8.89e-14	68.9
WP_003862889.1	WP_011014309.1	30.288	208	2.42e-12	64.7
WP_003862889.1	WP_011015308.1	26.875	160	1.24e-11	62.4
WP_003862889.1	WP_011015167.1	24.390	164	4.93e-11	60.5
WP_003862889.1	WP_011013615.1	31.387	137	6.25e-11	60.1
WP_003862889.1	WP_011013450.1	32.609	138	1.26e-10	59.3
WP_003862889.1	WP_011014103.1	30.088	113	1.27e-09	55.8
WP_003862889.1	WP_011015504.1	26.994	163	7.99e-08	50.4
WP_003862889.1	WP_011015577.1	37.647	85	1.64e-07	49.3
WP_003862889.1	WP_011015083.1	27.273	132	2.06e-07	48.9
WP_003862889.1	WP_011013368.1	26.506	166	1.81e-06	46.2
WP_003862889.1	WP_011015098.1	29.851	134	3.96e-06	45.1
WP_003862889.1	WP_003861178.1	29.577	142	6.41e-06	44.3
WP_003862889.1	WP_003854698.1	26.500	200	6.81e-06	44.3
WP_003862894.1	WP_003862894.1	100.000	193	1.72e-145	399
WP_003862894.1	WP_003856004.1	40.462	173	1.33e-36	122
WP_003862899.1	WP_003862899.1	100.000	91	5.32e-63	182
WP_003862907.1	WP_003862907.1	100.000	186	2.82e-141	387
WP_003862917.1	WP_003862917.1	100.000	548	0.0	1071
WP_003862917.1	WP_011013754.1	56.522	529	0.0	556
WP_003862924.1	WP_003862924.1	100.000	299	0.0	616
WP_003862924.1	WP_011013972.1	52.033	246	1.39e-89	266
WP_003862931.1	WP_003862931.1	100.000	96	8.61e-67	192
WP_003862931.1	WP_011013352.1	43.750	80	3.84e-18	69.3
WP_003862931.1	WP_011013472.1	36.250	80	1.34e-08	47.0
WP_003862931.1	WP_011013353.1	26.829	82	4.26e-07	42.4
WP_003862939.1	WP_003862939.1	100.000	83	2.27e-54	159
WP_003862941.1	WP_003862941.1	100.000	203	1.86e-151	415
WP_003862946.1	WP_003862946.1	100.000	513	0.0	1033
WP_003863034.1	WP_003863034.1	100.000	313	0.0	636
WP_003863034.1	WP_003862361.1	25.806	248	4.77e-17	76.3
WP_003863034.1	WP_003858706.1	28.512	242	3.36e-16	73.6
WP_003863055.1	WP_003863055.1	100.000	256	0.0	515
WP_003863057.1	WP_003863057.1	100.000	162	1.19e-117	326
WP_003863093.1	WP_003863093.1	100.000	343	0.0	703
WP_003863097.1	WP_003863097.1	100.000	235	1.11e-174	476
WP_003863097.1	WP_011013940.1	49.345	229	2.71e-69	209
WP_003863097.1	WP_011013867.1	38.009	221	3.74e-48	155
WP_003863097.1	WP_011015530.1	39.035	228	1.45e-46	151
WP_003863097.1	WP_003853866.1	37.668	223	2.55e-46	150
WP_003863097.1	WP_011013630.1	35.683	227	1.40e-44	146
WP_003863097.1	WP_011013524.1	34.081	223	1.56e-35	122
WP_003863097.1	WP_011015360.1	30.370	135	8.17e-08	47.8
WP_003863097.1	WP_003855418.1	29.915	117	1.93e-06	43.9
WP_003863097.1	WP_003854586.1	37.879	66	3.18e-06	43.1
WP_003863105.1	WP_003863105.1	100.000	421	0.0	834
WP_003863110.1	WP_003863110.1	100.000	297	0.0	610
WP_003863112.1	WP_003863112.1	100.000	446	0.0	884
WP_003863112.1	WP_011015206.1	28.084	381	1.00e-34	131
WP_003863112.1	WP_011015579.1	24.594	431	7.88e-06	44.3
WP_003863118.1	WP_003863118.1	100.000	223	1.31e-166	454
WP_003863125.1	WP_003863125.1	100.000	125	2.52e-89	251
WP_003863129.1	WP_003863129.1	100.000	358	0.0	719
WP_003863131.1	WP_003863131.1	100.000	71	3.57e-48	143
WP_003863137.1	WP_003863137.1	100.000	229	1.47e-171	468
WP_003863158.1	WP_003863158.1	100.000	294	0.0	581
WP_003863269.1	WP_003863269.1	100.000	368	0.0	746
WP_003863269.1	WP_011015397.1	27.616	344	4.64e-23	95.1
WP_003863269.1	WP_011013571.1	29.101	378	1.36e-19	85.5
WP_003863269.1	WP_011013485.1	30.380	237	1.53e-18	82.0
WP_003863269.1	WP_011015145.1	34.579	107	1.99e-09	54.3
WP_003863269.1	WP_231838278.1	29.839	248	1.26e-06	46.2
WP_003863285.1	WP_003863285.1	100.000	106	3.28e-73	209
WP_003863309.1	WP_003863309.1	100.000	157	9.16e-116	321
WP_003863319.1	WP_003863319.1	100.000	116	1.36e-86	244
WP_003863319.1	WP_003858209.1	44.828	58	2.10e-12	55.5
WP_003863319.1	WP_003858159.1	41.429	70	6.13e-12	53.9
WP_003863319.1	WP_003854562.1	37.838	74	8.23e-09	46.2
WP_003863321.1	WP_003863321.1	100.000	151	2.88e-106	296
WP_003863340.1	WP_003863340.1	100.000	106	2.92e-71	204
WP_003863342.1	WP_003863342.1	100.000	129	2.48e-92	259
WP_003863342.1	WP_011014415.1	66.667	129	6.86e-58	172
WP_003863342.1	WP_011014416.1	34.146	123	2.39e-21	81.6
WP_003863385.1	WP_003863385.1	100.000	250	0.0	501
WP_003863394.1	WP_003863394.1	100.000	164	1.01e-115	321
WP_003863396.1	WP_003863396.1	100.000	436	0.0	856
WP_003863396.1	WP_003854992.1	31.200	250	4.35e-22	94.4
WP_003863405.1	WP_003863405.1	100.000	85	6.32e-59	171
WP_003863416.1	WP_003863416.1	100.000	495	0.0	991
WP_003863438.1	WP_003863438.1	100.000	159	1.69e-115	320
WP_003863441.1	WP_003863441.1	100.000	488	0.0	1005
WP_003863441.1	WP_011015033.1	29.104	134	2.53e-08	52.8
WP_003863441.1	WP_011013737.1	28.472	144	6.21e-08	51.2
WP_003863478.1	WP_003863478.1	100.000	371	0.0	746
WP_003863478.1	WP_011013804.1	35.374	147	3.53e-18	80.9
WP_003863478.1	WP_011013700.1	23.276	348	2.09e-14	70.1
WP_003863478.1	WP_011013803.1	27.114	343	1.46e-13	67.4
WP_003863478.1	WP_003859752.1	23.563	348	7.43e-13	65.5
WP_003863478.1	WP_003858297.1	27.523	327	4.18e-12	63.2
WP_003863478.1	WP_003863480.1	24.355	349	1.11e-10	58.5
WP_003863478.1	WP_011014490.1	29.412	136	3.02e-09	54.3
WP_003863478.1	WP_011013337.1	23.776	286	3.90e-07	47.8
WP_003863478.1	WP_011013699.1	20.769	390	2.13e-06	45.4
WP_003863480.1	WP_003863480.1	100.000	333	0.0	647
WP_003863480.1	WP_003859752.1	27.937	315	1.38e-28	110
WP_003863480.1	WP_011013700.1	25.606	289	5.26e-22	91.7
WP_003863480.1	WP_011014490.1	24.277	346	9.10e-22	91.3
WP_003863480.1	WP_172820752.1	26.984	315	1.04e-17	79.3
WP_003863480.1	WP_011013804.1	29.348	276	1.77e-14	69.7
WP_003863480.1	WP_003858297.1	30.899	178	3.48e-11	59.7
WP_003863480.1	WP_003863478.1	31.624	117	2.55e-09	54.3
WP_003863480.1	WP_011013699.1	23.051	295	1.40e-08	52.0
WP_003863480.1	WP_011013337.1	21.708	281	9.25e-08	49.3
WP_003863507.1	WP_003863507.1	100.000	368	0.0	753
WP_003863507.1	WP_003854866.1	39.329	328	2.82e-57	187
WP_003863539.1	WP_003863539.1	100.000	353	0.0	701
WP_003863558.1	WP_003863558.1	100.000	136	2.48e-95	267
WP_003863558.1	WP_011013405.1	34.043	94	2.79e-09	49.7
WP_003863573.1	WP_003863573.1	100.000	335	0.0	671
WP_003863574.1	WP_003863574.1	100.000	458	0.0	933
WP_003863574.1	WP_011013744.1	27.660	423	6.61e-31	120
WP_003863574.1	WP_011015199.1	26.005	423	2.35e-14	71.6
WP_003863574.1	WP_003858287.1	26.073	303	7.90e-08	50.8
WP_003863575.1	WP_003863575.1	100.000	130	5.17e-96	268
WP_003863577.1	WP_003863577.1	100.000	152	8.45e-110	305
WP_003863600.1	WP_003863600.1	100.000	123	4.14e-86	243
WP_003863600.1	WP_011013719.1	36.170	94	4.50e-13	58.2
WP_003863611.1	WP_003863611.1	100.000	162	7.95e-118	326
WP_003863615.1	WP_003863615.1	100.000	537	0.0	1100
WP_003863615.1	WP_011013833.1	69.811	530	0.0	783
WP_003863615.1	WP_003857874.1	48.577	527	2.02e-163	471
WP_003863615.1	WP_011013915.1	21.856	485	4.14e-11	61.6
WP_003863623.1	WP_003863623.1	100.000	60	4.63e-42	127
WP_003863635.1	WP_003863635.1	100.000	124	3.65e-91	256
WP_003863669.1	WP_003863669.1	100.000	294	0.0	574
WP_003863669.1	WP_011265986.1	33.023	215	3.50e-40	144
WP_003863669.1	WP_011015039.1	36.929	241	1.25e-34	123
WP_003863669.1	WP_006284211.1	32.500	280	2.79e-33	121
WP_003863669.1	WP_003857497.1	26.486	185	5.28e-07	46.6
WP_003863690.1	WP_003863690.1	100.000	130	4.56e-94	263
WP_003863712.1	WP_003863712.1	100.000	111	2.86e-80	227
WP_003863714.1	WP_003863714.1	100.000	260	0.0	494
WP_003863721.1	WP_003863721.1	100.000	114	1.05e-82	234
WP_003863725.1	WP_003863725.1	100.000	207	1.11e-153	421
WP_003863735.1	WP_003863735.1	100.000	132	2.32e-94	265
WP_003863737.1	WP_003863737.1	100.000	250	0.0	498
WP_003863742.1	WP_003863742.1	100.000	161	5.75e-116	322
WP_003863742.1	WP_003862384.1	26.596	94	9.52e-07	42.7
WP_003863745.1	WP_003863745.1	100.000	467	0.0	959
WP_003863756.1	WP_003863756.1	100.000	484	0.0	982
WP_003863762.1	WP_003863762.1	100.000	211	9.86e-157	429
WP_003863764.1	WP_003863764.1	100.000	379	0.0	776
WP_003863766.1	WP_003863766.1	100.000	62	5.77e-41	124
WP_003863776.1	WP_003863776.1	100.000	236	1.81e-170	465
WP_003863777.1	WP_003863777.1	100.000	320	0.0	652
WP_003863780.1	WP_003863780.1	100.000	321	0.0	644
WP_003863790.1	WP_003863790.1	100.000	297	0.0	596
WP_003863790.1	WP_011014126.1	42.953	298	1.31e-65	205
WP_003863794.1	WP_003863794.1	100.000	256	0.0	530
WP_003863794.1	WP_011015078.1	28.161	174	1.47e-07	47.0
WP_003863795.1	WP_003863795.1	100.000	238	5.22e-175	477
WP_003863795.1	WP_011013781.1	34.831	89	6.05e-08	48.5
WP_003863800.1	WP_003863800.1	100.000	213	2.59e-156	428
WP_003863814.1	WP_003863814.1	100.000	115	1.61e-81	231
WP_003863814.1	WP_011014151.1	46.154	104	5.68e-25	87.8
WP_004567523.1	WP_004567523.1	100.000	281	0.0	563
WP_004567523.1	WP_011013848.1	19.931	291	1.55e-17	77.8
WP_004567523.1	WP_011265737.1	30.093	216	4.64e-16	73.2
WP_004567523.1	WP_011014325.1	23.952	167	9.77e-06	42.4
WP_004567531.1	WP_004567531.1	100.000	155	9.42e-114	315
WP_004567537.1	WP_004567537.1	100.000	209	2.36e-152	417
WP_004567596.1	WP_004567596.1	100.000	449	0.0	895
WP_004567634.1	WP_004567634.1	100.000	204	3.88e-151	414
WP_004567634.1	WP_003859237.1	29.139	151	2.83e-13	62.8
WP_004567665.1	WP_004567665.1	100.000	141	3.14e-103	288
WP_004567670.1	WP_004567670.1	100.000	150	1.99e-111	309
WP_004567745.1	WP_004567745.1	100.000	449	0.0	875
WP_004567937.1	WP_004567937.1	100.000	279	0.0	573
WP_004567937.1	WP_003861462.1	32.877	219	1.63e-34	122
WP_004567940.1	WP_004567940.1	100.000	258	0.0	523
WP_004567940.1	WP_011015087.1	26.570	207	2.50e-10	55.8
WP_004567940.1	WP_011266064.1	26.267	217	4.49e-06	43.9
WP_004567953.1	WP_004567953.1	100.000	417	0.0	853
WP_004567954.1	WP_004567954.1	100.000	280	0.0	556
WP_004567959.1	WP_004567959.1	100.000	302	0.0	613
WP_004567959.1	WP_003861735.1	33.184	223	1.23e-37	132
WP_004567959.1	WP_011015345.1	32.215	298	2.28e-36	129
WP_004567959.1	WP_011014450.1	34.579	214	2.21e-35	127
WP_004567959.1	WP_011013996.1	35.096	208	9.67e-34	122
WP_004567959.1	WP_011014374.1	36.111	216	1.63e-31	114
WP_004567959.1	WP_011014850.1	31.364	220	4.08e-25	98.6
WP_004567959.1	WP_011013985.1	28.899	218	4.28e-20	83.6
WP_004567959.1	WP_011014233.1	30.045	223	5.46e-20	86.3
WP_004567959.1	WP_011014233.1	28.444	225	1.40e-11	61.2
WP_004567959.1	WP_011015040.1	28.169	213	6.52e-20	85.9
WP_004567959.1	WP_011015040.1	26.106	226	8.02e-15	70.9
WP_004567959.1	WP_011013479.1	28.070	228	7.43e-20	84.3
WP_004567959.1	WP_011265986.1	30.396	227	9.72e-20	85.9
WP_004567959.1	WP_003854632.1	32.178	202	1.12e-18	81.6
WP_004567959.1	WP_011013807.1	27.477	222	2.87e-18	79.3
WP_004567959.1	WP_011014212.1	32.258	217	5.47e-18	78.2
WP_004567959.1	WP_011013338.1	26.887	212	1.39e-17	77.4
WP_004567959.1	WP_011013642.1	28.037	214	4.74e-17	77.0
WP_004567959.1	WP_011013622.1	29.018	224	5.75e-17	75.9
WP_004567959.1	WP_011013802.1	26.906	223	2.90e-16	73.6
WP_004567959.1	WP_011013333.1	28.507	221	4.33e-16	72.8
WP_004567959.1	WP_011015118.1	28.708	209	5.45e-16	74.7
WP_004567959.1	WP_011015118.1	27.612	268	1.32e-14	70.5
WP_004567959.1	WP_011014807.1	28.814	236	2.24e-15	72.8
WP_004567959.1	WP_011014807.1	25.417	240	3.76e-15	72.0
WP_004567959.1	WP_003858826.1	22.511	231	2.35e-15	70.9
WP_004567959.1	WP_011013698.1	23.256	215	2.41e-15	70.9
WP_004567959.1	WP_011013851.1	29.167	192	2.69e-15	71.6
WP_004567959.1	WP_003856445.1	29.258	229	1.03e-14	69.3
WP_004567959.1	WP_011013984.1	26.496	234	1.82e-14	68.2
WP_004567959.1	WP_003857536.1	31.132	212	2.09e-14	67.8
WP_004567959.1	WP_011265940.1	25.652	230	5.65e-14	67.0
WP_004567959.1	WP_011013968.1	31.638	177	1.99e-13	67.0
WP_004567959.1	WP_011013712.1	30.256	195	2.62e-13	66.6
WP_004567959.1	WP_011013712.1	26.126	222	3.26e-12	63.2
WP_004567959.1	WP_011014351.1	26.754	228	3.49e-13	65.9
WP_004567959.1	WP_011013331.1	23.113	212	3.83e-13	63.9
WP_004567959.1	WP_011014139.1	26.866	201	1.68e-12	64.3
WP_004567959.1	WP_011014139.1	24.000	225	6.51e-08	50.1
WP_004567959.1	WP_003858089.1	26.389	216	3.57e-12	61.2
WP_004567959.1	WP_011015020.1	26.267	217	3.68e-12	63.2
WP_004567959.1	WP_003857431.1	24.215	223	4.03e-12	61.6
WP_004567959.1	WP_011014540.1	23.350	197	5.58e-12	60.5
WP_004567959.1	WP_011013466.1	28.283	198	9.79e-12	60.5
WP_004567959.1	WP_011015261.1	28.723	188	1.15e-11	60.1
WP_004567959.1	WP_011015133.1	28.659	164	1.37e-11	61.2
WP_004567959.1	WP_011015133.1	24.314	255	2.15e-06	45.1
WP_004567959.1	WP_011014327.1	27.778	198	6.82e-11	58.9
WP_004567959.1	WP_011014492.1	24.312	218	8.22e-11	57.8
WP_004567959.1	WP_011015140.1	25.214	234	1.07e-10	58.2
WP_004567959.1	WP_003855103.1	25.592	211	2.72e-10	55.8
WP_004567959.1	WP_003862124.1	27.570	214	3.26e-10	57.0
WP_004567959.1	WP_011014443.1	27.907	215	4.06e-10	56.6
WP_004567959.1	WP_011014443.1	33.088	136	1.61e-06	45.4
WP_004567959.1	WP_011013931.1	28.054	221	4.24e-10	55.1
WP_004567959.1	WP_003856990.1	26.923	208	4.33e-10	55.8
WP_004567959.1	WP_003860245.1	25.455	220	7.67e-10	55.1
WP_004567959.1	WP_011013906.1	21.860	215	1.39e-09	53.9
WP_004567959.1	WP_011014910.1	26.991	226	1.67e-09	54.7
WP_004567959.1	WP_011014910.1	30.921	152	1.94e-08	51.6
WP_004567959.1	WP_011014379.1	23.600	250	1.77e-09	53.9
WP_004567959.1	WP_011015221.1	28.495	186	5.59e-09	52.4
WP_004567959.1	WP_011014011.1	26.794	209	1.05e-08	52.4
WP_004567959.1	WP_011014216.1	27.083	192	2.94e-08	50.4
WP_004567959.1	WP_011015284.1	26.291	213	3.60e-08	50.1
WP_004567959.1	WP_011265694.1	26.506	166	2.37e-07	48.1
WP_004567959.1	WP_011265869.1	26.341	205	4.82e-07	47.4
WP_004567959.1	WP_003856078.1	24.561	228	2.96e-06	43.9
WP_004567959.1	WP_011014362.1	34.328	67	5.70e-06	43.9
WP_004568094.1	WP_004568094.1	100.000	325	0.0	666
WP_004568112.1	WP_004568112.1	100.000	414	0.0	839
WP_004568167.1	WP_004568167.1	100.000	321	0.0	647
WP_004568167.1	WP_011265553.1	25.402	311	2.82e-20	85.9
WP_006283678.1	WP_006283678.1	100.000	370	0.0	776
WP_006283678.1	WP_230622908.1	32.533	375	1.31e-54	181
WP_006283678.1	WP_011015091.1	28.000	375	3.09e-42	148
WP_006283678.1	WP_011015161.1	24.219	384	1.19e-33	125
WP_006283678.1	WP_011014124.1	24.804	383	1.28e-32	122
WP_006283847.1	WP_006283847.1	100.000	381	0.0	766
WP_006283847.1	WP_011013315.1	31.436	369	2.24e-35	129
WP_006284123.1	WP_006284123.1	100.000	202	2.97e-152	417
WP_006284182.1	WP_006284182.1	100.000	243	0.0	496
WP_006284211.1	WP_006284211.1	100.000	344	0.0	695
WP_006284211.1	WP_003863669.1	32.500	280	2.91e-37	132
WP_006284211.1	WP_011015039.1	35.000	260	4.28e-36	128
WP_006284211.1	WP_011265986.1	32.751	229	1.64e-31	121
WP_006284211.1	WP_003857497.1	21.721	244	4.09e-07	47.4
WP_006284777.1	WP_006284777.1	100.000	656	0.0	1343
WP_006285040.1	WP_006285040.1	100.000	192	3.13e-137	378
WP_006285466.1	WP_006285466.1	100.000	527	0.0	1031
WP_006285466.1	WP_011265863.1	26.699	412	2.54e-16	77.8
WP_006285864.1	WP_006285864.1	100.000	369	0.0	758
WP_006285864.1	WP_011014123.1	25.364	343	3.60e-21	90.1
WP_006285864.1	WP_011013907.1	24.302	358	4.03e-21	90.1
WP_006285864.1	WP_003862691.1	25.326	383	2.38e-18	82.4
WP_006285864.1	WP_011013887.1	28.019	207	3.54e-11	60.5
WP_006285864.1	WP_011015029.1	20.388	309	1.45e-09	55.5
WP_006285864.1	WP_011013481.1	27.179	195	1.73e-09	55.1
WP_006285864.1	WP_011014880.1	23.950	238	1.13e-07	49.3
WP_006285928.1	WP_006285928.1	100.000	194	7.03e-144	395
WP_006286028.1	WP_006286028.1	100.000	188	8.75e-139	381
WP_006286028.1	WP_011013601.1	27.737	137	2.21e-07	45.8
WP_006286612.1	WP_006286612.1	100.000	135	6.28e-88	248
WP_006286612.1	WP_011013947.1	39.062	128	5.80e-24	86.7
WP_006286979.1	WP_006286979.1	100.000	172	4.32e-123	340
WP_010991835.1	WP_010991835.1	100.000	467	0.0	949
WP_010991835.1	WP_011015202.1	78.158	467	0.0	749
WP_011013309.1	WP_011013309.1	100.000	524	0.0	1078
WP_011013310.1	WP_011013310.1	100.000	394	0.0	796
WP_011013311.1	WP_011013311.1	100.000	684	0.0	1408
WP_011013312.1	WP_011013312.1	100.000	322	0.0	668
WP_011013314.1	WP_011013314.1	100.000	147	1.39e-104	291
WP_011013315.1	WP_011013315.1	100.000	357	0.0	722
WP_011013315.1	WP_006283847.1	30.882	340	3.71e-27	107
WP_011013318.1	WP_011013318.1	100.000	298	0.0	593
WP_011013318.1	WP_011013662.1	27.604	192	1.84e-13	65.9
WP_011013318.1	WP_011014859.1	30.952	168	1.72e-11	60.1
WP_011013318.1	WP_011015253.1	23.786	206	2.90e-10	55.8
WP_011013318.1	WP_011014757.1	23.034	178	7.66e-10	55.5
WP_011013318.1	WP_011013484.1	24.280	243	9.72e-08	48.5
WP_011013318.1	WP_003855552.1	32.143	84	7.06e-07	46.2
WP_011013319.1	WP_011013319.1	100.000	137	1.18e-95	268
WP_011013320.1	WP_011013320.1	100.000	290	0.0	564
WP_011013322.1	WP_011013322.1	100.000	123	1.08e-89	252
WP_011013323.1	WP_011013323.1	100.000	331	0.0	650
WP_011013325.1	WP_011013325.1	100.000	412	0.0	825
WP_011013325.1	WP_011013569.1	38.874	373	1.41e-63	213
WP_011013326.1	WP_011013326.1	100.000	145	2.17e-105	293
WP_011013327.1	WP_011013327.1	100.000	563	0.0	1147
WP_011013328.1	WP_011013328.1	100.000	426	0.0	859
WP_011013329.1	WP_011013329.1	100.000	318	0.0	640
WP_011013330.1	WP_011013330.1	100.000	283	0.0	543
WP_011013330.1	WP_011015262.1	30.049	203	1.05e-08	51.6
WP_011013331.1	WP_011013331.1	100.000	219	5.97e-163	445
WP_011013331.1	WP_011013906.1	34.545	220	7.72e-36	123
WP_011013331.1	WP_011013479.1	33.906	233	3.13e-31	112
WP_011013331.1	WP_011014492.1	34.389	221	1.27e-30	110
WP_011013331.1	WP_011013802.1	31.304	230	1.39e-30	110
WP_011013331.1	WP_011013807.1	30.088	226	1.04e-28	105
WP_011013331.1	WP_011013698.1	32.093	215	3.72e-28	103
WP_011013331.1	WP_011013338.1	31.878	229	3.58e-27	101
WP_011013331.1	WP_011014850.1	31.401	207	7.48e-26	98.6
WP_011013331.1	WP_011013622.1	31.858	226	8.36e-25	95.1
WP_011013331.1	WP_003857431.1	30.144	209	2.96e-23	90.5
WP_011013331.1	WP_011014450.1	32.536	209	1.78e-22	90.1
WP_011013331.1	WP_003855103.1	27.354	223	3.12e-21	84.7
WP_011013331.1	WP_011014212.1	35.349	215	3.74e-21	84.7
WP_011013331.1	WP_003861735.1	29.954	217	5.25e-21	85.1
WP_011013331.1	WP_003856445.1	30.476	210	8.23e-21	84.3
WP_011013331.1	WP_011013333.1	28.037	214	8.08e-20	81.6
WP_011013331.1	WP_011013931.1	30.804	224	4.70e-19	79.0
WP_011013331.1	WP_011013642.1	28.634	227	6.17e-19	80.5
WP_011013331.1	WP_011013985.1	27.919	197	1.07e-18	78.2
WP_011013331.1	WP_011014540.1	27.692	195	1.14e-18	77.4
WP_011013331.1	WP_003857536.1	31.081	222	2.40e-18	77.0
WP_011013331.1	WP_011014379.1	28.333	240	3.12e-18	77.4
WP_011013331.1	WP_003858826.1	29.817	218	3.29e-18	77.0
WP_011013331.1	WP_011013783.1	28.384	229	3.96e-18	76.6
WP_011013331.1	WP_011015261.1	33.951	162	7.41e-18	75.9
WP_011013331.1	WP_011013996.1	24.561	228	2.22e-17	75.5
WP_011013331.1	WP_011015221.1	28.440	218	3.17e-17	74.7
WP_011013331.1	WP_004567959.1	23.832	214	4.60e-17	74.7
WP_011013331.1	WP_011015040.1	27.619	210	7.56e-17	75.1
WP_011013331.1	WP_011015040.1	29.386	228	5.79e-13	63.5
WP_011013331.1	WP_003860245.1	29.167	216	1.10e-16	73.6
WP_011013331.1	WP_003854632.1	27.854	219	1.11e-16	73.9
WP_011013331.1	WP_011014374.1	27.041	196	2.23e-16	72.0
WP_011013331.1	WP_011015118.1	32.906	234	2.64e-16	73.6
WP_011013331.1	WP_011015118.1	27.358	212	5.55e-14	66.6
WP_011013331.1	WP_011013984.1	29.412	221	9.49e-16	70.1
WP_011013331.1	WP_003858089.1	26.733	202	1.26e-15	69.7
WP_011013331.1	WP_011265940.1	28.774	212	1.70e-15	69.7
WP_011013331.1	WP_011014910.1	27.477	222	3.58e-15	70.1
WP_011013331.1	WP_011015020.1	27.948	229	1.05e-14	68.9
WP_011013331.1	WP_011014012.1	28.829	222	1.62e-14	68.2
WP_011013331.1	WP_011014233.1	25.114	219	3.47e-14	67.4
WP_011013331.1	WP_011014233.1	22.907	227	9.77e-08	48.1
WP_011013331.1	WP_011015345.1	24.528	212	4.70e-14	66.2
WP_011013331.1	WP_011014327.1	27.149	221	8.80e-14	65.9
WP_011013331.1	WP_011013968.1	26.842	190	1.52e-13	65.5
WP_011013331.1	WP_011013851.1	25.943	212	2.04e-13	64.7
WP_011013331.1	WP_011014362.1	29.279	222	4.51e-13	63.9
WP_011013331.1	WP_011014424.1	27.232	224	2.21e-12	62.0
WP_011013331.1	WP_011265869.1	28.837	215	2.22e-12	62.0
WP_011013331.1	WP_011015140.1	25.581	215	7.71e-12	60.1
WP_011013331.1	WP_011014807.1	28.837	215	7.84e-12	60.5
WP_011013331.1	WP_011014807.1	27.885	208	5.36e-11	57.8
WP_011013331.1	WP_011265986.1	30.093	216	9.95e-12	60.1
WP_011013331.1	WP_011015133.1	26.804	194	1.48e-11	59.7
WP_011013331.1	WP_011015133.1	26.400	250	2.41e-11	58.9
WP_011013331.1	WP_011014443.1	26.699	206	2.81e-11	58.9
WP_011013331.1	WP_011014443.1	27.053	207	3.26e-09	52.8
WP_011013331.1	WP_011015284.1	23.502	217	4.03e-11	57.8
WP_011013331.1	WP_011014351.1	31.056	161	1.07e-10	57.0
WP_011013331.1	WP_011014139.1	24.324	222	3.05e-10	55.8
WP_011013331.1	WP_011265658.1	27.650	217	3.29e-10	55.5
WP_011013331.1	WP_011013712.1	26.203	187	3.70e-10	55.5
WP_011013331.1	WP_011013712.1	25.000	212	9.31e-07	45.4
WP_011013331.1	WP_003862124.1	25.359	209	5.77e-10	54.7
WP_011013331.1	WP_003862124.1	30.198	202	7.69e-09	51.2
WP_011013331.1	WP_011014216.1	30.882	136	4.46e-09	51.6
WP_011013331.1	WP_003856990.1	25.893	224	5.02e-09	51.6
WP_011013331.1	WP_011014011.1	25.221	226	6.46e-09	51.6
WP_011013331.1	WP_011014110.1	29.915	117	4.12e-08	49.3
WP_011013331.1	WP_011014785.1	25.000	212	4.14e-08	48.5
WP_011013331.1	WP_011013466.1	26.554	177	6.44e-08	48.1
WP_011013331.1	WP_011265694.1	26.136	176	1.17e-06	45.1
WP_011013331.1	WP_011014000.1	39.474	76	1.35e-06	44.7
WP_011013332.1	WP_011013332.1	100.000	327	0.0	662
WP_011013333.1	WP_011013333.1	100.000	253	0.0	510
WP_011013333.1	WP_011014233.1	34.177	237	3.90e-40	141
WP_011013333.1	WP_011014233.1	28.302	212	6.03e-19	82.0
WP_011013333.1	WP_003858826.1	30.488	246	7.24e-29	106
WP_011013333.1	WP_011013807.1	32.129	249	3.26e-27	102
WP_011013333.1	WP_003857431.1	30.769	221	5.02e-26	99.0
WP_011013333.1	WP_011015284.1	29.461	241	7.11e-26	99.0
WP_011013333.1	WP_011013931.1	32.599	227	1.45e-24	94.4
WP_011013333.1	WP_011014850.1	31.154	260	1.76e-23	93.2
WP_011013333.1	WP_011015140.1	31.797	217	1.78e-23	94.4
WP_011013333.1	WP_011014212.1	30.415	217	1.44e-22	89.7
WP_011013333.1	WP_011013479.1	28.378	222	2.23e-22	90.1
WP_011013333.1	WP_003855103.1	31.925	213	2.37e-22	88.6
WP_011013333.1	WP_003858089.1	29.464	224	3.45e-22	88.2
WP_011013333.1	WP_011013985.1	29.310	232	1.39e-21	86.7
WP_011013333.1	WP_011014327.1	33.180	217	2.34e-21	88.6
WP_011013333.1	WP_011013642.1	31.651	218	2.86e-21	87.8
